symbol,security_id,exchange_segment,week_start,entry_level,level_52,hi_short2,close_1,ema_fast_prev,ema_fast_len,ema_slow_prev,ema_slow_len,ema_slow_2,rsi_len,rsi_avg_gain,rsi_avg_loss,rsi_prev_close,rsi_1,macd_fast,macd_slow,macd_signal,macd_ema_fast,macd_ema_slow,macd_sig,vol_sma_len,vol_sma_sum_prev,g_ema_fast,g_ema_slow,g_ema_slow_2,g_rsi,g_rsi_1,g_hist,prev_daily_close,prev_daily_open,mcap,logic_version
ANMOL,3732,NSE_EQ,2026-09-21,18.549999237060547,18.549999237060547,16.8700008392334,14.229999542236328,11.686525521317435,20,13.036580719163782,50,12.987869746793473,14,0.5672989477521769,0.37981230564830365,14.229999542236328,59.897815142134924,12,26,9,11.888892654344822,11.76718374425749,-0.42166464654419783,10,8355053.0,11.686525521317435,13.036580719163782,12.829415416489802,59.897815142134924,74.78829699757488,0.5433735566315294,14.229999542236328,14.770000457763672,81.71,3
ANNAPURNA,764471,NSE_EQ,2026-09-21,202.0,287.0,202.0,132.5500030517578,146.10553635439243,20,178.18476682969305,50,180.0474102492006,14,2.362961328417453,3.9153145839413788,132.5500030517578,37.63710549525143,12,26,9,141.05776838729506,151.70572828276627,-13.627755381066313,10,3109168.0,146.10553635439243,178.18476682969305,181.76567201658665,37.63710549525143,40.10074570807057,2.979795485595096,132.5500030517578,137.64999389648438,260.12,3
ANTELOPUS,13598,NSE_EQ,2026-09-21,1218.300048828125,1218.300048828125,1218.300048828125,1104.8499755859375,840.7979094081477,20,723.8250176476904,50,708.2729785481702,14,39.64469549742588,16.195087870004965,1104.8499755859375,70.99722295940904,12,26,9,903.6535326632766,805.1714090613884,75.2188194738211,10,80850125.0,840.7979094081477,723.8250176476904,690.6779990772409,70.99722295940904,74.27508358807748,23.263304128067034,1104.8499755859375,1131.550048828125,3866.39,3
ANTGRAPHIC,5194,NSE_EQ,2026-09-21,0.9399999976158142,1.1699999570846558,0.9399999976158142,0.7200000286102295,0.7765597892274181,20,0.8741732467663114,50,0.8804660311808452,14,0.008157658239790175,0.01418607751734755,0.7200000286102295,36.509822388067775,12,26,9,0.7534924083941502,0.7951749898700239,-0.04370193479819628,10,9341350.0,0.7765597892274181,0.8741732467663114,0.8857911753106756,36.509822388067775,40.38268617072743,0.0020193533223226076,0.7200000286102295,0.7400000095367432,11.25,3
ANTHEM,757885,NSE_EQ,2026-09-21,977.5499877929688,977.5499877929688,977.5499877929688,928.5,831.6227465346904,20,772.9883634868308,50,766.6409497515995,14,15.626170069917821,6.49681654855191,928.5,70.63318501884399,12,26,9,866.642054017077,814.5974093731988,37.57658839164282,10,41401152.0,831.6227465346904,772.9883634868308,759.528334459254,70.63318501884399,73.57899408264649,14.468056252235378,928.5,934.0,52030.74,3
ANUHPHR,28314,NSE_EQ,2026-09-21,99.5,99.5,99.5,93.4800033569336,81.7689378248585,20,82.106105344382,50,81.64186460917581,14,1.9424013092228771,1.0046254865028523,93.4800033569336,65.91054116101259,12,26,9,83.47579382667323,81.27157991495415,0.4708521515986746,10,6978734.0,81.7689378248585,82.106105344382,81.10234885402578,65.91054116101259,68.19138533255368,1.7333617601204054,93.4800033569336,94.13999938964844,944.06,3
ANUP,9014,NSE_EQ,2026-09-21,2398.800048828125,2559.0,2398.800048828125,1638.300048828125,1915.547603310735,20,2047.484243506898,50,2064.1856392080726,14,29.088141985102965,52.830940211364215,1638.300048828125,35.508383645388804,12,26,9,1862.169240560557,1942.5308797655427,-33.64341065012928,10,1701380.0,1915.547603310735,2047.484243506898,2080.5075000399074,35.508383645388804,36.33204769349827,-46.718228554856466,1638.300048828125,1646.5999755859375,3336.69,3
ANURAS,2829,NSE_EQ,2026-09-21,1415.0,1415.0,1415.0,1207.699951171875,1250.5434434606263,20,1219.7720320316228,50,1220.264770025898,14,9.155242500917018,12.500089306536095,1207.699951171875,42.27708253246925,12,26,9,1240.1760462093243,1251.522509317006,-2.987446478104018,10,11479553.0,1250.5434434606263,1219.7720320316228,1220.3000657651564,42.27708253246925,43.97412580659203,-8.359016629577738,1207.699951171875,1179.0999755859375,13381.18,3
APARINDS,11491,NSE_EQ,2026-09-21,18465.0,18465.0,18465.0,17801.0,15227.317796013307,20,12674.616962730168,50,12465.37683875997,14,408.1025260019349,150.45441034379806,17801.0,73.06372894979671,12,26,9,16279.079653240604,14554.239003523031,1578.7926962680767,10,6812555.0,15227.317796013307,12674.616962730168,12259.882015852214,73.06372894979671,71.98538922753204,146.04795344949616,17801.0,17021.0,75976.19,3
APCL,20453,NSE_EQ,2026-09-21,127.0,148.77999877929688,127.0,97.8499984741211,106.04371485609741,20,116.33110431108688,50,117.08543516157528,14,1.0433460006944548,1.8781585563972503,97.8499984741211,35.71262615907344,12,26,9,102.69050943225528,108.33808336244171,-5.454321614428479,10,309055.0,106.04371485609741,116.33110431108688,117.85790175339021,35.71262615907344,35.98537340353475,-0.1932523157579462,97.8499984741211,99.5,282.76,3
APCOTEXIND,154,NSE_EQ,2026-09-21,712.0,712.0,712.0,581.0999755859375,551.2063418392217,20,480.6961723531589,50,476.5980579354944,14,12.389059518828933,8.318212997931441,581.0999755859375,59.82950921615236,12,26,9,582.216925552281,531.1740653031723,51.064086025379,10,16603255.0,551.2063418392217,480.6961723531589,471.5143042016753,59.82950921615236,64.27485562659419,-0.021225776270199503,581.0999755859375,582.7000122070312,3142.54,3
APEX,21623,NSE_EQ,2026-09-21,514.5,514.5,514.5,345.3500061035156,388.2899623852127,20,361.1204428566055,50,361.76413415265,14,7.561967728966138,10.602675233621985,345.3500061035156,41.63014788972598,12,26,9,384.0179441168692,385.6161815553503,8.446035277249761,10,16361619.0,388.2899623852127,361.1204428566055,361.4892008527582,41.63014788972598,45.79937476327491,-10.04427271573084,345.3500061035156,351.20001220703125,1102.02,3
APLAPOLLO,25780,NSE_EQ,2026-09-21,2281.0,2301.39990234375,2281.0,2270.10009765625,2025.378477416862,20,1928.513420962029,50,1914.5711076275709,14,43.70647197249923,22.732822300717036,2270.10009765625,65.78407018106853,12,26,9,2080.666976155147,2000.973837294851,35.62376535396975,10,29523726.0,2025.378477416862,1928.513420962029,1904.8189079389,65.78407018106853,60.88015444193389,44.06937350632638,2270.10009765625,2154.89990234375,60856.68,3
APLLTD,25328,NSE_EQ,2026-09-21,860.0,998.0,859.0,845.75,802.6834151134763,20,816.1729491969264,50,814.9657226335357,14,10.351906228374022,6.907569610052947,845.75,59.97810318970553,12,26,9,812.1722098805947,800.901995041738,5.322085835768464,10,5540698.0,802.6834151134763,816.1729491969264,815.1296291815563,59.97810318970553,53.24434350906629,5.948129003088182,845.75,828.0,16788.77,3
